step,time_or_drift,applied_displacement,base_reaction,row_idx,row_slip,row_connector_force,row_dissipation_increment,row_q_b,row_sticking_flag
327,0.031999999999999994,95.99999999999999,-16924.557650014758,0,1.221880517890354,0.25822569592782374,0.026293412256073886,0.7296696118797963,False
327,0.031999999999999994,95.99999999999999,-16924.557650014758,1,0.6047999999999998,0.21167999999999992,0.0,1.0,True
327,0.031999999999999994,95.99999999999999,-16924.557650014758,2,1.221880517890354,0.25822569592782374,0.026293412256073886,0.7296696118797963,False
328,0.03466666666666666,103.99999999999997,-18334.93745417893,0,1.3237038943812165,0.2553843641579287,0.0260040982615323,0.7216408468015891,False
328,0.03466666666666666,103.99999999999997,-18334.93745417893,1,0.6551999999999998,0.2293199999999999,0.0,1.0,True
328,0.03466666666666666,103.99999999999997,-18334.93745417893,2,1.3237038943812165,0.2553843641579287,0.0260040982615323,0.7216408468015891,False
329,0.037333333333333336,112.00000000000001,-19745.317258298397,0,1.42552727087208,0.2525742963805562,0.025717967672272336,0.7137004245399547,False
329,0.037333333333333336,112.00000000000001,-19745.317258298397,1,0.7056,0.24695999999999999,0.0,1.0,True
329,0.037333333333333336,112.00000000000001,-19745.317258298397,2,1.42552727087208,0.2525742963805562,0.025717967672272336,0.7137004245399547,False
330,0.04,120.0,-21155.69706250727,0,1.5273506473629426,0.24979514858898413,0.025434985460367068,0.7058473730334163,False
330,0.04,120.0,-21155.69706250727,1,0.7559999999999999,0.26459999999999995,0.0,1.0,True
330,0.04,120.0,-21155.69706250727,2,1.5273506473629426,0.24979514858898413,0.025434985460367068,0.7058473730334163,False
331,0.03866666666666667,116.0,-20450.50716045499,0,1.4764389591175113,0.23197605770308322,0.0,0.7058473730334163,True
331,0.03866666666666667,116.0,-20450.50716045499,1,0.7307999999999999,0.25577999999999995,0.0,1.0,True
331,0.03866666666666667,116.0,-20450.50716045499,2,1.4764389591175113,0.23197605770308322,0.0,0.7058473730334163,True
332,0.037333333333333336,112.00000000000001,0.039321720600128174,0,1.42552727087208,0.21415696681718227,0.0,0.7058473730334163,True
332,0.037333333333333336,112.00000000000001,0.039321720600128174,1,0.7056,0.24695999999999999,0.0,1.0,True
332,0.037333333333333336,112.00000000000001,0.039321720600128174,2,1.42552727087208,0.21415696681718227,0.0,0.7058473730334163,True
333,0.036000000000000004,108.00000000000001,0.037917375564575195,0,1.3746155826266486,0.19633787593128127,0.0,0.7058473730334163,True
333,0.036000000000000004,108.00000000000001,0.037917375564575195,1,0.6804,0.23814,0.0,1.0,True
333,0.036000000000000004,108.00000000000001,0.037917375564575195,2,1.3746155826266486,0.19633787593128127,0.0,0.7058473730334163,True
334,0.034666666666666665,104.0,0.036513060331344604,0,1.323703894381217,0.17851878504538018,0.0,0.7058473730334163,True
334,0.034666666666666665,104.0,0.036513060331344604,1,0.6551999999999999,0.22931999999999994,0.0,1.0,True
334,0.034666666666666665,104.0,0.036513060331344604,2,1.323703894381217,0.17851878504538018,0.0,0.7058473730334163,True
335,0.03333333333333333,100.0,0.03510862588882446,0,1.2727922061357855,0.16069969415947916,0.0,0.7058473730334163,True
335,0.03333333333333333,100.0,0.03510862588882446,1,0.6299999999999999,0.22049999999999995,0.0,1.0,True
335,0.03333333333333333,100.0,0.03510862588882446,2,1.2727922061357855,0.16069969415947916,0.0,0.7058473730334163,True
336,0.032,96.0,0.03370434045791626,0,1.2218805178903542,0.14288060327357824,0.0,0.7058473730334163,True
336,0.032,96.0,0.03370434045791626,1,0.6047999999999999,0.21167999999999995,0.0,1.0,True
336,0.032,96.0,0.03370434045791626,2,1.2218805178903542,0.14288060327357824,0.0,0.7058473730334163,True
337,0.03066666666666667,92.0,0.032299935817718506,0,1.1709688296449228,0.12506151238767724,0.0,0.7058473730334163,True
337,0.03066666666666667,92.0,0.032299935817718506,1,0.5795999999999999,0.20285999999999996,0.0,1.0,True
337,0.03066666666666667,92.0,0.032299935817718506,2,1.1709688296449228,0.12506151238767724,0.0,0.7058473730334163,True
338,0.029333333333333336,88.00000000000001,0.030895620584487915,0,1.1200571413994915,0.10724242150177629,0.0,0.7058473730334163,True
338,0.029333333333333336,88.00000000000001,0.030895620584487915,1,0.5544,0.19404,0.0,1.0,True
338,0.029333333333333336,88.00000000000001,0.030895620584487915,2,1.1200571413994915,0.10724242150177629,0.0,0.7058473730334163,True
339,0.028,84.0,0.029491230845451355,0,1.0691454531540598,0.08942333061587521,0.0,0.7058473730334163,True
339,0.028,84.0,0.029491230845451355,1,0.5291999999999999,0.18521999999999994,0.0,1.0,True
339,0.028,84.0,0.029491230845451355,2,1.0691454531540598,0.08942333061587521,0.0,0.7058473730334163,True
340,0.02666666666666667,80.0,0.028086960315704346,0,1.0182337649086284,0.07160423972997419,0.0,0.7058473730334163,True
340,0.02666666666666667,80.0,0.028086960315704346,1,0.5039999999999999,0.17639999999999995,0.0,1.0,True
340,0.02666666666666667,80.0,0.028086960315704346,2,1.0182337649086284,0.07160423972997419,0.0,0.7058473730334163,True
341,0.025333333333333333,76.0,0.02668258547782898,0,0.967322076663197,0.05378514884407322,0.0,0.7058473730334163,True
341,0.025333333333333333,76.0,0.02668258547782898,1,0.47879999999999995,0.16757999999999998,0.0,1.0,True
341,0.025333333333333333,76.0,0.02668258547782898,2,0.967322076663197,0.05378514884407322,0.0,0.7058473730334163,True
342,0.024,72.0,0.025278210639953613,0,0.9164103884177656,0.035966057958172204,0.0,0.7058473730334163,True
342,0.024,72.0,0.025278210639953613,1,0.45359999999999995,0.15875999999999998,0.0,1.0,True
342,0.024,72.0,0.025278210639953613,2,0.9164103884177656,0.035966057958172204,0.0,0.7058473730334163,True
343,0.02266666666666667,68.0,0.023873910307884216,0,0.8654987001723342,0.018146967072271234,0.0,0.7058473730334163,True
343,0.02266666666666667,68.0,0.023873910307884216,1,0.42839999999999995,0.14993999999999996,0.0,1.0,True
343,0.02266666666666667,68.0,0.023873910307884216,2,0.8654987001723342,0.018146967072271234,0.0,0.7058473730334163,True
344,0.021333333333333336,64.00000000000001,0.022469550371170044,0,0.814587011926903,0.0003278761863703017,0.0,0.7058473730334163,True
344,0.021333333333333336,64.00000000000001,0.022469550371170044,1,0.40320000000000006,0.14112000000000002,0.0,1.0,True
344,0.021333333333333336,64.00000000000001,0.022469550371170044,2,0.814587011926903,0.0003278761863703017,0.0,0.7058473730334163,True
345,0.02,60.0,0.021065205335617065,0,0.7636753236814713,-0.017491214699530785,0.0,0.7058473730334163,True
345,0.02,60.0,0.021065205335617065,1,0.37799999999999995,0.13229999999999997,0.0,1.0,True
345,0.02,60.0,0.021065205335617065,2,0.7636753236814713,-0.017491214699530785,0.0,0.7058473730334163,True
346,0.018666666666666668,56.00000000000001,0.019660860300064087,0,0.71276363543604,-0.03531030558543172,0.0,0.7058473730334163,True
346,0.018666666666666668,56.00000000000001,0.019660860300064087,1,0.3528,0.12347999999999999,0.0,1.0,True
346,0.018666666666666668,56.00000000000001,0.019660860300064087,2,0.71276363543604,-0.03531030558543172,0.0,0.7058473730334163,True
347,0.017333333333333336,52.00000000000001,0.018256500363349915,0,0.6618519471906086,-0.05312939647133273,0.0,0.7058473730334163,True
347,0.017333333333333336,52.00000000000001,0.018256500363349915,1,0.3276,0.11466,0.0,1.0,True
347,0.017333333333333336,52.00000000000001,0.018256500363349915,2,0.6618519471906086,-0.05312939647133273,0.0,0.7058473730334163,True
348,0.016,48.0,0.01685217022895813,0,0.6109402589451771,-0.07094848735723375,0.0,0.7058473730334163,True
348,0.016,48.0,0.01685217022895813,1,0.30239999999999995,0.10583999999999998,0.0,1.0,True
348,0.016,48.0,0.01685217022895813,2,0.6109402589451771,-0.07094848735723375,0.0,0.7058473730334163,True
349,0.014666666666666668,44.00000000000001,0.015447810292243958,0,0.5600285706997458,-0.08876757824313472,0.0,0.7058473730334163,True
349,0.014666666666666668,44.00000000000001,0.015447810292243958,1,0.2772,0.09702,0.0,1.0,True
349,0.014666666666666668,44.00000000000001,0.015447810292243958,2,0.5600285706997458,-0.08876757824313472,0.0,0.7058473730334163,True
350,0.013333333333333336,40.00000000000001,0.014043480157852173,0,0.5091168824543143,-0.10658666912903572,0.0,0.7058473730334163,True
350,0.013333333333333336,40.00000000000001,0.014043480157852173,1,0.252,0.0882,0.0,1.0,True
350,0.013333333333333336,40.00000000000001,0.014043480157852173,2,0.5091168824543143,-0.10658666912903572,0.0,0.7058473730334163,True
351,0.012,36.0,0.012639105319976807,0,0.4582051942088828,-0.12440576001493675,0.0,0.7058473730334163,True
351,0.012,36.0,0.012639105319976807,1,0.22679999999999997,0.07937999999999999,0.0,1.0,True
351,0.012,36.0,0.012639105319976807,2,0.4582051942088828,-0.12440576001493675,0.0,0.7058473730334163,True
352,0.010666666666666668,32.00000000000001,0.011234775185585022,0,0.4072935059634515,-0.1422248509008377,0.0,0.7058473730334163,True
352,0.010666666666666668,32.00000000000001,0.011234775185585022,1,0.20160000000000003,0.07056000000000001,0.0,1.0,True
352,0.010666666666666668,32.00000000000001,0.011234775185585022,2,0.4072935059634515,-0.1422248509008377,0.0,0.7058473730334163,True
353,0.009333333333333336,28.000000000000007,0.009830430150032043,0,0.35638181771802,-0.16004394178673872,0.0,0.7058473730334163,True
353,0.009333333333333336,28.000000000000007,0.009830430150032043,1,0.17640000000000003,0.06174,0.0,1.0,True
353,0.009333333333333336,28.000000000000007,0.009830430150032043,2,0.35638181771802,-0.16004394178673872,0.0,0.7058473730334163,True
354,0.008,24.0,0.008426085114479065,0,0.30547012947258856,-0.17786303267263973,0.0,0.7058473730334163,True
354,0.008,24.0,0.008426085114479065,1,0.15119999999999997,0.05291999999999999,0.0,1.0,True
354,0.008,24.0,0.008426085114479065,2,0.30547012947258856,-0.17786303267263973,0.0,0.7058473730334163,True
355,0.006666666666666668,20.000000000000004,0.007021740078926086,0,0.25455844122715715,-0.19568212355854075,0.0,0.7058473730334163,True
355,0.006666666666666668,20.000000000000004,0.007021740078926086,1,0.126,0.0441,0.0,1.0,True
355,0.006666666666666668,20.000000000000004,0.007021740078926086,2,0.25455844122715715,-0.19568212355854075,0.0,0.7058473730334163,True
356,0.005333333333333336,16.000000000000007,0.005617380142211914,0,0.20364675298172577,-0.21350121444444173,0.0,0.7058473730334163,True
356,0.005333333333333336,16.000000000000007,0.005617380142211914,1,0.10080000000000003,0.035280000000000006,0.0,1.0,True
356,0.005333333333333336,16.000000000000007,0.005617380142211914,2,0.20364675298172577,-0.21350121444444173,0.0,0.7058473730334163,True
357,0.0040000000000000036,12.00000000000001,0.004213038831949234,0,0.1527350647362944,-0.23132030533034267,0.0,0.7058473730334163,True
357,0.0040000000000000036,12.00000000000001,0.004213038831949234,1,0.07560000000000006,0.026460000000000018,0.0,1.0,True
357,0.0040000000000000036,12.00000000000001,0.004213038831949234,2,0.1527350647362944,-0.23132030533034267,0.0,0.7058473730334163,True
358,0.0026666666666666713,8.000000000000014,-1410.3798041651025,0,0.10182337649086302,-0.24704658056169568,0.012577558491656895,0.7019640519748928,False
358,0.0026666666666666713,8.000000000000014,-1410.3798041651025,1,0.050400000000000084,0.017640000000000027,0.0,1.0,True
358,0.0026666666666666713,8.000000000000014,-1410.3798041651025,2,0.10182337649086302,-0.24704658056169568,0.012577558491656895,0.7019640519748928,False
359,0.0013333333333333322,3.9999999999999964,-705.1899020825513,0,0.05091168824543137,-0.24568741819121245,0.012508361240776,0.6981020955668867,False
359,0.0013333333333333322,3.9999999999999964,-705.1899020825513,1,0.025199999999999976,0.008819999999999991,0.0,1.0,True
359,0.0013333333333333322,3.9999999999999964,-705.1899020825513,2,0.05091168824543137,-0.24568741819121245,0.012508361240776,0.6981020955668867,False
360,0.0,0.0,0.0,0,0.0,-0.24433573344841034,0.012439544688544286,0.6942613862686942,False
360,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,True
360,0.0,0.0,0.0,2,0.0,-0.24433573344841034,0.012439544688544286,0.6942613862686942,False
